upi,district,sector,land_use,zoning,area_m2,distance_to_cbd_km,distance_to_paved_road_m,slope_deg,amenities_score
3/08/05/01/4108,Musanze,SectorC,Agricultural,C1,1054,3.638459777120521,245.5985203765446,12.895876317372357,0.7664023997166161
3/09/05/01/4109,Gasabo,SectorB,Commercial,R3,1497,9.601053211919158,41.116053073912475,5.6785027528370495,0.40909367399072183
3/00/05/01/4110,Gasabo,SectorC,Commercial,R3,586,13.352225079779938,200.90727363601158,14.349438306824553,0.21208579330855476
3/01/05/01/4111,Musanze,SectorB,Residential,R2,371,9.990795912080477,13.332630831972487,5.548593479946495,0.6260897717128026
3/02/05/01/4112,Huye,SectorC,Mixed-use,A1,324,4.609588910854665,83.81093597743921,9.31291200115139,0.9556540346513254
3/03/05/01/4113,Musanze,SectorB,Mixed-use,R1,960,9.020556063567804,265.10493591413837,7.808480942120472,0.7291776444839682
3/04/05/01/4114,Musanze,SectorC,Mixed-use,R2,1450,6.028625747831911,61.26133919216558,5.541008567493569,0.883061766266205
3/05/05/01/4115,Huye,SectorB,Agricultural,C1,649,14.865797274169749,83.3872315636081,12.643876648784095,0.5253032095220969
3/06/05/01/4116,Huye,SectorD,Commercial,A1,886,9.411793315175935,196.04362562160583,10.32549081243045,0.805503801984544
3/07/05/01/4117,Kicukiro,SectorA,Agricultural,R2,624,3.598036342943015,201.99026859215257,0.11964251012238802,0.866572693905205
3/08/05/01/4118,Nyarugenge,SectorD,Agricultural,R3,568,7.300739373569396,111.11994298121233,2.5001262576398093,0.8736501815564046
3/09/05/01/4119,Huye,SectorC,Residential,C2,1344,1.843554217995987,181.16905269596413,13.188421237704132,0.5947166624208596
3/00/05/01/4120,Huye,SectorB,Agricultural,C1,634,4.200667350165023,195.19342944046622,1.9534191953780444,0.8885684186375908
3/01/05/01/4121,Nyarugenge,SectorA,Residential,C1,519,11.386648727380726,166.9367436776835,8.597691506376297,0.5753615898822045
3/02/05/01/4122,Musanze,SectorD,Mixed-use,R1,289,10.162128019521132,210.0874426049705,5.131687011462487,0.456175794933135
3/03/05/01/4123,Gasabo,SectorD,Residential,C2,1251,8.187291765975738,24.205884288949406,7.647931926670011,0.967390323746721
3/04/05/01/4124,Huye,SectorD,Commercial,R3,1329,14.912336036541419,129.44692026189762,2.502698183904868,0.4290634241873103
3/05/05/01/4125,Kicukiro,SectorD,Mixed-use,C2,546,12.694947216015658,214.80817474796817,3.912603397537604,0.5160352485568003
3/06/05/01/4126,Musanze,SectorD,Mixed-use,C1,986,5.557543257124459,238.3718191671159,2.581411849850709,0.7528405221766237
3/07/05/01/4127,Huye,SectorA,Agricultural,C1,1446,2.992885589172376,122.53849583735595,4.628398867867805,0.7520079621495661
3/08/05/01/4128,Gasabo,SectorD,Mixed-use,C2,1410,14.0904308267012,65.5500310761278,13.969428410767266,0.7236967481602516
3/09/05/01/4129,Kicukiro,SectorC,Agricultural,R2,1033,1.9996869576155634,268.1971966080261,2.604994885337601,0.5401863739989285
3/00/05/01/4130,Huye,SectorC,Mixed-use,C1,1241,7.610074107122914,12.597213830039568,11.566656167626343,0.26573865169671324
3/01/05/01/4131,Musanze,SectorB,Residential,R1,718,10.49667361592867,182.5027639733931,2.5072031248966447,0.9076007706121272
3/02/05/01/4132,Nyarugenge,SectorB,Mixed-use,R1,1008,2.577143214749423,143.13555674934653,2.5347661433933895,0.2331449969027493
3/03/05/01/4133,Kicukiro,SectorD,Agricultural,C1,587,10.436950516247943,48.86423033684799,0.3691950840513941,0.8342484493081284
3/04/05/01/4134,Huye,SectorC,Residential,R3,922,8.986113171733844,179.21995056699808,12.362260303453294,0.7250610187482691
3/05/05/01/4135,Rubavu,SectorD,Commercial,C1,1182,14.189540725230888,32.76288886107704,7.30580427423372,0.3212761627684276
3/06/05/01/4136,Rubavu,SectorA,Agricultural,R3,616,7.003592135896403,254.36836148175982,10.932255491629952,0.6636753587450148
3/07/05/01/4137,Musanze,SectorD,Mixed-use,A1,223,2.4822866470777694,147.9236714920497,12.753120271373286,0.7841786692684529
3/08/05/01/4138,Rubavu,SectorB,Residential,A1,1192,7.733910951893334,225.0615447337288,7.275310615343944,0.488817650870911
3/09/05/01/4139,Musanze,SectorD,Agricultural,R1,1131,9.836006050052097,239.06599258136671,0.21733029238933,0.9042915276196581
3/00/05/01/4140,Rubavu,SectorB,Residential,A1,938,14.17506555600782,135.99334809504523,11.835764145729836,0.5937341189195913
3/01/05/01/4141,Huye,SectorC,Commercial,C2,1018,5.343655325142581,203.67308115745294,7.6088632621204475,0.9051026615772291
3/02/05/01/4142,Rubavu,SectorC,Residential,C2,1020,3.1603655285471133,224.25931259821508,6.1696028310903595,0.6252655233893468
3/03/05/01/4143,Nyarugenge,SectorD,Residential,C1,320,5.3698268143392,212.30499100321978,7.41825285145776,0.4586336806511977
3/04/05/01/4144,Rubavu,SectorC,Residential,C2,624,13.007929541205302,268.97884361943096,8.964658135261732,0.6061015654649959
3/05/05/01/4145,Kicukiro,SectorB,Mixed-use,C1,1291,7.36405642451106,247.54054552385028,11.529717534749755,0.7709544377165432
3/06/05/01/4146,Huye,SectorD,Agricultural,C2,437,8.825557194666589,78.92609735784144,14.114418950098328,0.6090198642906679
3/07/05/01/4147,Rubavu,SectorA,Mixed-use,R3,1021,2.7121477290334286,33.9471857373141,5.773352024537725,0.993657240397209
3/08/05/01/4148,Gasabo,SectorC,Mixed-use,A1,684,14.268415922467616,274.99317915898047,14.11973292999319,0.8498984459938912
3/09/05/01/4149,Rubavu,SectorA,Residential,C1,338,6.423638088319686,180.1949649782693,1.599551451432255,0.3129443989892535
3/00/05/01/4150,Huye,SectorD,Mixed-use,C2,800,6.420981944032595,290.11120850683415,1.2658574405531464,0.855011282041068
3/01/05/01/4151,Gasabo,SectorD,Commercial,R3,915,1.1072962796788184,189.74811720222328,8.630374425393583,0.45450977539265686
3/02/05/01/4152,Kicukiro,SectorD,Commercial,R1,935,3.8615768112691167,109.92517638913985,1.1154986272453122,0.8853939859258064
3/03/05/01/4153,Kicukiro,SectorD,Mixed-use,C2,250,5.659293550920586,278.55128745439333,8.134254758470064,0.6285502888638006
3/04/05/01/4154,Gasabo,SectorB,Agricultural,C1,618,5.625186625763411,84.56692920829322,8.232698329691228,0.48812455164461793
3/05/05/01/4155,Huye,SectorD,Residential,C2,220,2.0238233564364503,173.80212511337902,8.634356258807966,0.5069738484309598
3/06/05/01/4156,Huye,SectorC,Mixed-use,C1,1087,10.806614102420605,21.462612557569674,11.834573334152173,0.863842515783654
3/07/05/01/4157,Huye,SectorD,Residential,R3,1390,5.024795083995214,186.3145544719363,2.7777515715171552,0.9270512345810513
3/08/05/01/4158,Kicukiro,SectorC,Residential,C2,380,5.384356971158466,22.470902165886493,3.866515382783609,0.5922510551706411
3/09/05/01/4159,Kicukiro,SectorA,Agricultural,C2,462,3.929833729975564,270.2014987807134,0.325941041027788,0.9238359623175856
3/00/05/01/4160,Nyarugenge,SectorB,Commercial,C2,1059,9.963061326678057,38.04830581743297,10.538324804439762,0.8581859271931755
3/01/05/01/4161,Rubavu,SectorB,Residential,A1,637,1.7665084864855571,239.78234616334942,9.391254785616525,0.9381258712996812
3/02/05/01/4162,Gasabo,SectorC,Mixed-use,A1,569,10.21186964027985,118.5411785264926,14.993870951103496,0.5243028909389961
3/03/05/01/4163,Gasabo,SectorA,Mixed-use,A1,1010,9.240578456819549,6.279962934853856,4.271723021966133,0.7148636584103316
3/04/05/01/4164,Huye,SectorB,Mixed-use,C2,1174,8.147265268218598,217.05463959769955,13.710232380548268,0.7140982039584127
3/05/05/01/4165,Rubavu,SectorD,Mixed-use,R1,710,3.4163290422967836,152.6065636682634,6.784450258630819,0.8190998488495975
3/06/05/01/4166,Musanze,SectorB,Commercial,R2,1004,3.904426393106867,157.18522490725294,6.947619000336368,0.9910871797872385
3/07/05/01/4167,Nyarugenge,SectorB,Mixed-use,A1,656,3.057521774119576,222.33509887635466,2.0830834187390037,0.871093092611517
3/08/05/01/4168,Gasabo,SectorA,Residential,A1,276,11.637149035351243,61.86479641009438,2.6588743014240226,0.48973067503312306
3/09/05/01/4169,Musanze,SectorC,Residential,R2,648,13.232294241348146,243.08946134177305,11.78054957566634,0.21279771763259286
3/00/05/01/4170,Kicukiro,SectorC,Mixed-use,C1,402,11.527527159610743,134.31100826421377,9.490120486282088,0.589575830976228
3/01/05/01/4171,Rubavu,SectorD,Agricultural,C1,1467,10.33904872350764,150.58726021496847,10.115453727971333,0.853016317945192
3/02/05/01/4172,Rubavu,SectorB,Mixed-use,R2,1245,14.020365585448145,135.46574611009285,0.7162677317764482,0.4452440549007678
3/03/05/01/4173,Musanze,SectorD,Agricultural,R3,636,1.3202912331066483,276.77499887269454,8.837744889180941,0.8197936932103052
3/04/05/01/4174,Musanze,SectorC,Mixed-use,C2,468,4.700811276934447,20.172570991054513,14.107100445921574,0.5648234428789409
3/05/05/01/4175,Huye,SectorC,Commercial,R1,870,7.04228235683066,57.13883731174442,7.0985236858171366,0.5492354463692185
3/06/05/01/4176,Musanze,SectorC,Residential,R2,766,6.236748923315513,151.91007075213483,9.234748474347912,0.966427615751688
3/07/05/01/4177,Rubavu,SectorD,Agricultural,R3,287,9.965323959397345,218.49948551741966,3.386504142467859,0.5976399153904901
3/08/05/01/4178,Kicukiro,SectorA,Agricultural,R1,509,6.283348335137941,26.443323794356594,6.86848645614722,0.32918464487327787
3/09/05/01/4179,Musanze,SectorA,Agricultural,R3,503,13.58090056541886,240.24268238785925,13.522044919606428,0.37139827915365875
3/00/05/01/4180,Gasabo,SectorD,Residential,C1,1329,13.894266196012543,114.9472622075595,8.22533126116888,0.8721330363947206
3/01/05/01/4181,Nyarugenge,SectorC,Residential,C2,477,3.5544048131208736,127.23603813377173,3.2273544916613313,0.888265975063486
3/02/05/01/4182,Kicukiro,SectorC,Mixed-use,C1,367,3.5811363784015926,117.77764225092048,5.656613825071623,0.3903493453771183
3/03/05/01/4183,Gasabo,SectorB,Agricultural,R1,1265,4.389690648806522,10.296273944775521,5.198733806885319,0.6214170266522545
3/04/05/01/4184,Kicukiro,SectorD,Agricultural,A1,916,5.04547146281935,125.78661853091424,6.357562273308732,0.7328166627780057
3/05/05/01/4185,Rubavu,SectorB,Agricultural,R3,1022,4.0446743573458335,94.20210554995406,12.963542548967714,0.8136663097834325
3/06/05/01/4186,Rubavu,SectorC,Agricultural,R3,832,2.040422793702847,102.65696423254226,7.433756339885492,0.24585043721546596
3/07/05/01/4187,Rubavu,SectorD,Agricultural,C2,879,11.318163227337863,232.9045388085871,14.700501660908165,0.31163348115472345
3/08/05/01/4188,Nyarugenge,SectorC,Agricultural,R2,1453,6.709632380667401,136.5583107909865,1.9019489728010126,0.4567494280727039
3/09/05/01/4189,Huye,SectorB,Commercial,C2,532,14.792859008226243,251.42806695500553,0.22893437450147436,0.6934692726147837
3/00/05/01/4190,Gasabo,SectorC,Commercial,R1,926,2.8424776925568893,135.90352996127203,9.482477472598864,0.6435958049239909
3/01/05/01/4191,Nyarugenge,SectorA,Mixed-use,A1,1409,13.331489370148903,262.52777145543115,5.981513857811549,0.9702957117907947
3/02/05/01/4192,Gasabo,SectorB,Residential,R3,1173,3.248642104790933,266.6312239704796,7.296401090582616,0.9748439272681575
3/03/05/01/4193,Rubavu,SectorB,Residential,R1,1065,10.706522828582932,217.48323985689012,7.1437861339165885,0.2614615654912815
3/04/05/01/4194,Rubavu,SectorD,Commercial,R2,1073,3.5518581783199616,121.20413580164909,14.491787310007997,0.27109391938424193
3/05/05/01/4195,Nyarugenge,SectorB,Mixed-use,R3,918,9.4690814405828,135.978679160447,8.227484954252557,0.9038977364760743
3/06/05/01/4196,Gasabo,SectorC,Residential,R3,504,11.776267636036621,43.2345785814786,8.567050641920403,0.42036237779717917
3/07/05/01/4197,Rubavu,SectorC,Commercial,R3,1257,4.349237072439022,198.6382516979962,0.1864546844586984,0.6832742924651984
3/08/05/01/4198,Rubavu,SectorA,Mixed-use,R2,559,14.324845248269293,278.0930013813326,9.907903349799243,0.20706163876920228
3/09/05/01/4199,Nyarugenge,SectorA,Agricultural,C1,1445,3.6234292013455915,122.75883631088527,12.532648918192075,0.6623022826000435
3/00/05/01/4200,Nyarugenge,SectorD,Commercial,R1,1293,2.641088234724144,47.83846672878712,1.2421354345357876,0.9482150728763454
3/01/05/01/4201,Huye,SectorD,Mixed-use,R2,346,14.992945573626287,88.46833488956204,2.8069714906227086,0.5709458153807345
3/02/05/01/4202,Nyarugenge,SectorB,Residential,R3,783,4.017773736820382,190.57311438433996,0.9272856451712874,0.2652208734976436
3/03/05/01/4203,Nyarugenge,SectorD,Agricultural,C2,433,10.654554278156073,79.15448312594779,14.498165857193063,0.8578896952661703
3/04/05/01/4204,Rubavu,SectorD,Agricultural,A1,229,4.56788676265286,299.15541953218593,5.328927197077925,0.5091589267868986
3/05/05/01/4205,Gasabo,SectorC,Residential,A1,1206,10.526129832894698,256.7307617577279,4.378228156403333,0.5690763226549154
3/06/05/01/4206,Nyarugenge,SectorB,Commercial,C2,447,2.2679586290260545,142.41266802910107,3.9100259350141187,0.5737041142107864
3/07/05/01/4207,Huye,SectorC,Residential,A1,1400,4.770430931480821,285.92125785224204,11.217363167774495,0.21556469025163727
3/08/05/01/4208,Huye,SectorD,Mixed-use,R3,532,2.4343538465357883,182.26697086935536,9.99884473744539,0.33765105359468706
3/09/05/01/4209,Musanze,SectorA,Residential,R1,426,1.9221238763399908,228.96782923075878,9.231831778080323,0.772097342584295
3/00/05/01/4210,Gasabo,SectorA,Commercial,R2,1425,1.3621391441558826,35.31004360912921,9.920606045630416,0.43299886021604594
3/01/05/01/4211,Nyarugenge,SectorA,Mixed-use,R1,1432,10.493113142673037,231.43272588032593,7.133381071877047,0.3712007213693793
3/02/05/01/4212,Gasabo,SectorA,Residential,R3,1223,3.873132879036301,203.45046361199795,2.0515875480022947,0.2182498334997625
3/03/05/01/4213,Kicukiro,SectorA,Commercial,A1,521,3.4179263604411974,266.3391412401966,9.816471092202182,0.9650770132720721
3/04/05/01/4214,Gasabo,SectorB,Residential,R3,223,12.491268581886036,126.73249884034624,12.405007455485316,0.8061930333496983
3/05/05/01/4215,Huye,SectorC,Agricultural,R1,402,7.461600136962736,297.1226683481253,7.5659674474570515,0.22558896432293363
3/06/05/01/4216,Kicukiro,SectorD,Mixed-use,R3,269,8.854542153123019,23.825009169612656,10.401708613474671,0.24847753173864692
3/07/05/01/4217,Nyarugenge,SectorD,Agricultural,C1,615,5.373072518792049,227.89829508842982,6.186548617820341,0.25171162556304244
3/08/05/01/4218,Gasabo,SectorD,Commercial,A1,1493,11.914933506706605,279.1994430115456,1.0057891042385796,0.44317326700999254
3/09/05/01/4219,Gasabo,SectorC,Residential,A1,736,12.257974313805043,277.65543929921023,11.393582882353678,0.5512668608239868
3/00/05/01/4220,Musanze,SectorD,Agricultural,R1,527,7.939229448394178,281.679170498105,13.532082970409778,0.9904369395057657
3/01/05/01/4221,Musanze,SectorB,Residential,R3,283,13.941227328073094,275.9386163618001,10.79439861774212,0.2384584900272481
3/02/05/01/4222,Musanze,SectorC,Agricultural,C2,540,7.668524523849164,146.6417655904625,9.260567825568057,0.5862982512965973
3/03/05/01/4223,Rubavu,SectorD,Agricultural,R3,805,3.369223232601777,17.994259167952183,2.836882246471033,0.7432822094692595
3/04/05/01/4224,Gasabo,SectorC,Commercial,R3,601,6.165966575888159,85.28764736621063,6.286582734528034,0.6239746461701602
3/05/05/01/4225,Kicukiro,SectorB,Agricultural,C2,587,7.47613798861915,31.15807402009491,11.955977844025808,0.581726180112312
3/06/05/01/4226,Nyarugenge,SectorD,Agricultural,C2,616,3.5592291240499314,41.70071572723333,0.6743450023423103,0.9514482904044608
3/07/05/01/4227,Gasabo,SectorB,Commercial,R3,359,12.887577330365206,26.318244871937235,11.1929086137946,0.33549089727493187
3/08/05/01/4228,Huye,SectorB,Agricultural,R1,1150,5.544637186560513,128.56794967635375,10.78860281003616,0.44028785737864073
3/09/05/01/4229,Gasabo,SectorD,Commercial,R2,1191,2.712388777172433,91.53042554881955,3.8793808872970796,0.871145658850133
3/00/05/01/4230,Kicukiro,SectorA,Residential,A1,1421,4.564248511745077,144.89956454883827,3.6065975351174884,0.8616726816225588
3/01/05/01/4231,Nyarugenge,SectorA,Commercial,C1,1403,9.026838700658448,288.7247131501148,12.907832092374003,0.8803040931050723
3/02/05/01/4232,Huye,SectorC,Commercial,R2,698,14.178764917264395,151.25876487321662,5.318565708891882,0.5313832124846849
3/03/05/01/4233,Kicukiro,SectorD,Mixed-use,C1,1117,8.873857676061661,256.2579015006318,3.624152663630849,0.23209566352899647
3/04/05/01/4234,Gasabo,SectorA,Residential,R3,1084,2.1691494850890414,136.37484958502276,10.154004956286588,0.801256613563182
3/05/05/01/4235,Musanze,SectorD,Commercial,A1,1140,3.6852670828842333,191.3797081374081,13.31332951419533,0.7170181744127311
3/06/05/01/4236,Huye,SectorA,Agricultural,R2,1300,11.029969413184931,108.04363051867333,11.988571499644289,0.5495335962244248
3/07/05/01/4237,Kicukiro,SectorD,Residential,C2,1358,7.326447644903759,22.647819520180278,7.314185296096134,0.3348558763372119
3/08/05/01/4238,Nyarugenge,SectorD,Agricultural,A1,1465,6.673448590689489,173.0077269572697,7.7875153332684315,0.23135151442970853
3/09/05/01/4239,Gasabo,SectorB,Agricultural,C1,1035,9.639126378231595,11.669443912503073,3.23762853786082,0.4619359676235679
3/00/05/01/4240,Nyarugenge,SectorD,Mixed-use,C2,1100,8.608758182597299,299.7424323014617,13.303789316209794,0.2469286652803919
3/01/05/01/4241,Kicukiro,SectorA,Mixed-use,C2,1147,10.359320110503534,85.57626330348977,0.29540883268230733,0.25314973000482405
3/02/05/01/4242,Kicukiro,SectorC,Agricultural,R1,1380,14.205740643722518,265.10894600632895,13.422658686919513,0.4312064354727612
3/03/05/01/4243,Nyarugenge,SectorB,Mixed-use,R3,1475,8.906203473973676,73.06269336398458,0.9398697945691642,0.5093354276601516
3/04/05/01/4244,Nyarugenge,SectorD,Residential,R3,919,13.849058735959373,25.13711285995288,13.964839108859673,0.865893414296024
3/05/05/01/4245,Kicukiro,SectorA,Commercial,R2,637,14.937082201413833,131.21398135221398,9.93260279415956,0.38735245985790945
3/06/05/01/4246,Nyarugenge,SectorB,Agricultural,R3,679,2.4816257690999524,271.6905432229277,6.1229674813714805,0.9843129636744605
3/07/05/01/4247,Rubavu,SectorC,Agricultural,C1,315,2.0661405072864314,14.361341693771205,9.092526399671753,0.44925893733887157
3/08/05/01/4248,Gasabo,SectorA,Residential,C1,526,3.3650609987579774,50.654753672814884,11.584201435856354,0.41322028264091015
3/09/05/01/4249,Rubavu,SectorB,Residential,C1,1298,8.444318298660006,275.7568008105756,8.307402290677329,0.23907661329874355
3/00/05/01/4250,Nyarugenge,SectorA,Residential,R3,383,1.154967792960651,27.718926056063385,5.450461930205564,0.9995167039194797
3/01/05/01/4251,Kicukiro,SectorC,Residential,R2,1179,7.294674238003726,284.26285685266987,4.202240564257781,0.434659383409573
3/02/05/01/4252,Gasabo,SectorB,Mixed-use,A1,1480,4.597881892609329,95.45930081358979,7.00643945973574,0.9416859685964696
3/03/05/01/4253,Gasabo,SectorB,Mixed-use,C2,1229,11.88840696289769,201.2726869311007,11.6765538125231,0.573065612575087
3/04/05/01/4254,Kicukiro,SectorB,Agricultural,R2,335,5.1544696634912714,111.89845955752571,4.898367272509658,0.4015932241199045
3/05/05/01/4255,Rubavu,SectorC,Residential,R2,1002,14.631790164308486,73.2474085998705,11.934132887654078,0.627398096861586
3/06/05/01/4256,Huye,SectorD,Mixed-use,C1,893,8.148054781784005,91.31350786088313,5.331638807642949,0.6177034348678285
3/07/05/01/4257,Huye,SectorD,Commercial,A1,1439,10.223800599517023,234.6834624723219,10.14887984200485,0.5854624878540726
